iter,seed,n_agents,estimator,p,snd_t,snd_des,reward_mean,metric_time_ms
52,0,16,graph_p01,0.1,67.20398712158203,0.5,0.009495454840362072,0.9733092991847938
53,0,16,graph_p01,0.1,68.35760498046875,0.5,0.009470146149396896,1.0016718833261014
54,0,16,graph_p01,0.1,69.83279418945312,0.5,0.00957708340138197,1.0213682483957935
55,0,16,graph_p01,0.1,71.02153778076172,0.5,0.009554088115692139,0.8460863190853233
56,0,16,graph_p01,0.1,72.58462524414062,0.5,0.009667067788541317,1.0175982324509523
57,0,16,graph_p01,0.1,73.62628173828125,0.5,0.009652435779571533,0.9796758904716597
58,0,16,graph_p01,0.1,74.78080749511719,0.5,0.009655648842453957,0.9694137349051455
59,0,16,graph_p01,0.1,76.2242660522461,0.5,0.009675524197518826,1.0560385769615153
60,0,16,graph_p01,0.1,77.22196960449219,0.5,0.009661958552896976,1.037558986515958
61,0,16,graph_p01,0.1,78.47932434082031,0.5,0.00968578178435564,0.9924957984295029
62,0,16,graph_p01,0.1,79.72586822509766,0.5,0.009760074317455292,1.0113099722470256
63,0,16,graph_p01,0.1,80.79287719726562,0.5,0.009745804592967033,0.9979894293936677
64,0,16,graph_p01,0.1,82.05249786376953,0.5,0.009750520810484886,1.0155834333942502
65,0,16,graph_p01,0.1,83.13797760009766,0.5,0.009770501405000687,1.0041689834156025
66,0,16,graph_p01,0.1,84.2057113647461,0.5,0.009811470285058022,0.9692049611152874
67,0,16,graph_p01,0.1,85.50713348388672,0.5,0.009853030554950237,1.0053004198227196
68,0,16,graph_p01,0.1,86.57867431640625,0.5,0.009899469092488289,1.0401481499987615
69,0,16,graph_p01,0.1,87.6657943725586,0.5,0.009828261099755764,0.9667350595456867
70,0,16,graph_p01,0.1,88.85000610351562,0.5,0.009909320622682571,0.9940197691177008
71,0,16,graph_p01,0.1,90.01929473876953,0.5,0.009876999072730541,0.9741820095003941
72,0,16,graph_p01,0.1,91.14311218261719,0.5,0.009956947527825832,0.9637066253639032
73,0,16,graph_p01,0.1,92.23909759521484,0.5,0.009922717697918415,1.0275251143101496
74,0,16,graph_p01,0.1,92.94485473632812,0.5,0.009954950772225857,0.8705201635310669
75,0,16,graph_p01,0.1,93.53596496582031,0.5,0.009917293675243855,1.004362728608179
76,0,16,graph_p01,0.1,95.03775024414062,0.5,0.010005831718444824,1.0234381214883927
77,0,16,graph_p01,0.1,96.03758239746094,0.5,0.010005466639995575,0.9630580754125572
78,0,16,graph_p01,0.1,96.98542785644531,0.5,0.00997399166226387,0.9947067618971536
79,0,16,graph_p01,0.1,97.99866485595703,0.5,0.009987440891563892,0.9468546063645691
80,0,16,graph_p01,0.1,99.09942626953125,0.5,0.010029287077486515,0.9742603031237007
81,0,16,graph_p01,0.1,99.86302947998047,0.5,0.009980741888284683,1.0381331928949784
82,0,16,graph_p01,0.1,100.93389129638672,0.5,0.010047991760075092,1.05646264526022
83,0,16,graph_p01,0.1,101.651123046875,0.5,0.010043857619166374,0.9971004769665471
84,0,16,graph_p01,0.1,102.65576934814453,0.5,0.01017192006111145,0.986971092095787
85,0,16,graph_p01,0.1,103.89926147460938,0.5,0.010035335086286068,0.9699143094448595
86,0,16,graph_p01,0.1,104.87206268310547,0.5,0.01004280336201191,1.0083245642702436
87,0,16,graph_p01,0.1,105.62325286865234,0.5,0.010058046318590641,1.0505375967806598
88,0,16,graph_p01,0.1,106.88866424560547,0.5,0.010094922035932541,1.0074785080077062
89,0,16,graph_p01,0.1,107.60012817382812,0.5,0.010082404129207134,0.9981362198780676
90,0,16,graph_p01,0.1,107.93685150146484,0.5,0.010024814866483212,0.9529485381530581
91,0,16,graph_p01,0.1,109.32939147949219,0.5,0.010192261077463627,1.0072862293450198
92,0,16,graph_p01,0.1,110.3062973022461,0.5,0.010179558768868446,1.008236513492496
93,0,16,graph_p01,0.1,110.9126968383789,0.5,0.010093895718455315,0.9029897269549167
94,0,16,graph_p01,0.1,112.14187622070312,0.5,0.010137798264622688,0.9681540833284205
95,0,16,graph_p01,0.1,112.89820098876953,0.5,0.010111209936439991,0.9669627841301716
96,0,16,graph_p01,0.1,113.50167083740234,0.5,0.010185310617089272,0.8316357794192588
97,0,16,graph_p01,0.1,114.64996337890625,0.5,0.010144799016416073,0.772775855512009
98,0,16,graph_p01,0.1,115.51275634765625,0.5,0.01021641492843628,0.7524736134886524
99,0,16,graph_p01,0.1,116.36709594726562,0.5,0.010137546807527542,0.7641398674899219
100,0,16,graph_p01,0.1,117.69300842285156,0.5,0.010193065740168095,0.897917119018241
101,0,16,graph_p01,0.1,118.6795425415039,0.5,0.010252592153847218,0.9726184413184888
102,0,16,graph_p01,0.1,118.97614288330078,0.5,0.010170763358473778,0.8712016919941691
103,0,16,graph_p01,0.1,119.98341369628906,0.5,0.010206439532339573,0.9129233968292644
104,0,16,graph_p01,0.1,121.04866790771484,0.5,0.010143573395907879,1.0285183182661837
105,0,16,graph_p01,0.1,121.5865478515625,0.5,0.010268878191709518,0.8476848975959232
106,0,16,graph_p01,0.1,122.3823013305664,0.5,0.010239572264254093,0.8927750166491485
107,0,16,graph_p01,0.1,122.8359603881836,0.5,0.010233516804873943,0.9294438294120251
108,0,16,graph_p01,0.1,123.6905746459961,0.5,0.010202459990978241,0.8564289317262823
109,0,16,graph_p01,0.1,124.50967407226562,0.5,0.010187646374106407,0.8595286436863557
110,0,16,graph_p01,0.1,125.63494873046875,0.5,0.010216275230050087,0.9079708944415278
111,0,16,graph_p01,0.1,126.63516235351562,0.5,0.010216387920081615,0.9038438039010904
112,0,16,graph_p01,0.1,127.38487243652344,0.5,0.010246369987726212,0.9706551191133229
113,0,16,graph_p01,0.1,127.82372283935547,0.5,0.010194667614996433,0.9189694031986634
114,0,16,graph_p01,0.1,128.86740112304688,0.5,0.010261855088174343,0.8051518976600842
115,0,16,graph_p01,0.1,129.5487823486328,0.5,0.010299022309482098,0.8519549459321304
116,0,16,graph_p01,0.1,130.3960418701172,0.5,0.010276825167238712,0.9355409571013759
117,0,16,graph_p01,0.1,130.8877410888672,0.5,0.010280714370310307,0.9282663135366868
118,0,16,graph_p01,0.1,131.44589233398438,0.5,0.010332807898521423,0.8272607381109588
119,0,16,graph_p01,0.1,132.72235107421875,0.5,0.010405200533568859,0.9122327016181467
120,0,16,graph_p01,0.1,133.28152465820312,0.5,0.010338415391743183,0.7664491920069041
121,0,16,graph_p01,0.1,134.17666625976562,0.5,0.01034450065344572,0.8008390301920516
122,0,16,graph_p01,0.1,134.61279296875,0.5,0.010268825106322765,0.871362719084977
123,0,16,graph_p01,0.1,135.46653747558594,0.5,0.010376408696174622,0.9790361873052057
124,0,16,graph_p01,0.1,135.98507690429688,0.5,0.010309282690286636,0.8697493547746461
125,0,16,graph_p01,0.1,137.56114196777344,0.5,0.01036658976227045,0.8722038198804569
126,0,16,graph_p01,0.1,138.06182861328125,0.5,0.010346523486077785,0.7575687762009837
127,0,16,graph_p01,0.1,138.72171020507812,0.5,0.010295326821506023,0.9650095063036479
128,0,16,graph_p01,0.1,139.58551025390625,0.5,0.010222317650914192,0.9615117833192695
129,0,16,graph_p01,0.1,139.9428253173828,0.5,0.010335571132600307,0.8018954246475164
130,0,16,graph_p01,0.1,141.08705139160156,0.5,0.010347138158977032,0.9625041421006446
131,0,16,graph_p01,0.1,141.5558624267578,0.5,0.01026310957968235,0.8619307762244948
132,0,16,graph_p01,0.1,142.48434448242188,0.5,0.010366824455559254,0.8274582507279803
133,0,16,graph_p01,0.1,143.08827209472656,0.5,0.010350842028856277,0.9911210094922729
134,0,16,graph_p01,0.1,143.1090850830078,0.5,0.01030758023262024,0.8903870761406281
135,0,16,graph_p01,0.1,144.34010314941406,0.5,0.01037589367479086,0.9541775071377901
136,0,16,graph_p01,0.1,145.07119750976562,0.5,0.010370276868343353,0.9247265618984192
137,0,16,graph_p01,0.1,145.94020080566406,0.5,0.010341683402657509,0.8538642944831591
138,0,16,graph_p01,0.1,146.52804565429688,0.5,0.010405215434730053,0.7960403675165181
139,0,16,graph_p01,0.1,147.09835815429688,0.5,0.01038157008588314,0.843630035732141
140,0,16,graph_p01,0.1,148.29258728027344,0.5,0.010434851050376892,0.9071539634706347
141,0,16,graph_p01,0.1,148.25372314453125,0.5,0.010390481911599636,0.9610139904676572
142,0,16,graph_p01,0.1,149.65048217773438,0.5,0.010386173613369465,0.9814594666576817
143,0,16,graph_p01,0.1,149.86839294433594,0.5,0.010356486774981022,0.9444466547263021
144,0,16,graph_p01,0.1,150.58493041992188,0.5,0.010405529290437698,0.8576052039787765
145,0,16,graph_p01,0.1,151.32493591308594,0.5,0.010469148866832256,0.8460343364652271
146,0,16,graph_p01,0.1,151.71707153320312,0.5,0.010404166765511036,0.8558200682894076
147,0,16,graph_p01,0.1,152.45248413085938,0.5,0.010392622090876102,0.905008138094369
148,0,16,graph_p01,0.1,153.17958068847656,0.5,0.010441670194268227,0.9726002508181236
149,0,16,graph_p01,0.1,153.8269500732422,0.5,0.010396241210401058,0.8594479721472857
150,0,16,graph_p01,0.1,154.5044403076172,0.5,0.010399062186479568,1.0120951889240088
151,0,16,graph_p01,0.1,155.19735717773438,0.5,0.010365660302340984,0.9752369738144187
152,0,16,graph_p01,0.1,155.7855682373047,0.5,0.01045181043446064,0.8271852095565427
153,0,16,graph_p01,0.1,156.46484375,0.5,0.01040451880544424,0.8149009340668849
154,0,16,graph_p01,0.1,157.352294921875,0.5,0.01045969594269991,0.7851883230065891
155,0,16,graph_p01,0.1,157.58139038085938,0.5,0.010457678698003292,0.8440504841033428
156,0,16,graph_p01,0.1,158.26437377929688,0.5,0.010415342636406422,0.9211647515950885
157,0,16,graph_p01,0.1,159.30691528320312,0.5,0.01045168936252594,1.0215274928192404
158,0,16,graph_p01,0.1,160.4327850341797,0.5,0.010393133386969566,1.0280489643235573
159,0,16,graph_p01,0.1,160.72865295410156,0.5,0.010379224084317684,0.7804216491306776
160,0,16,graph_p01,0.1,161.21572875976562,0.5,0.010421281680464745,0.8767766793700127
161,0,16,graph_p01,0.1,162.02914428710938,0.5,0.010429050773382187,0.8125951190531995
162,0,16,graph_p01,0.1,162.78802490234375,0.5,0.010423624888062477,0.8470242484055768
163,0,16,graph_p01,0.1,163.43418884277344,0.5,0.010404549539089203,0.8943951817364284
164,0,16,graph_p01,0.1,163.407958984375,0.5,0.010328792035579681,0.8804939437097692
165,0,16,graph_p01,0.1,164.34652709960938,0.5,0.010461553931236267,0.9609334602842748
166,0,16,graph_p01,0.1,165.0090789794922,0.5,0.010507546365261078,0.8322573253959519
