n,d,graph_family,graph_seed,num_edges,n_pairs,edge_fraction,SND,SND_G_u,ratio,ratio_reciprocal,abs_distortion,lower_bound,pi_G,upper_bound,lambda_2,spectral_gap,d_max,is_ramanujan,ramanujan_bound,time_full_ms,time_graph_ms,data_source
100,14,uniform,12409,700,4950,0.1414141414141414,0.5182570219039917,0.5212907195091248,0.9941804112530724,1.005853654609421,0.0030336976051330566,0.1414141414141414,48.84821449450599,6.907828312354382,6.45569860422674,0.70655915435333,22,True,9.16515138991168,618.2068841124419,87.5836949038785,checkpoint
100,14,uniform,22409,700,4950,0.1414141414141414,0.5182570219039917,0.519322395324707,0.997948531720745,1.0020556854527534,0.001065373420715332,0.1414141414141414,48.99337807366805,6.928356495266188,6.73627919658,0.7193217001425001,24,True,9.591663046625438,617.7003162098117,87.49327579862438,checkpoint
100,14,uniform,32409,700,4950,0.1414141414141414,0.5182570219039917,0.5203179717063904,0.9960390570488278,1.003976694410868,0.0020609498023986816,0.1414141414141414,54.02700832952313,7.64018299609418,6.323636554307234,0.7125619748042167,22,True,9.16515138991168,616.9318263069727,87.47187402332202,checkpoint
100,14,uniform,42409,700,4950,0.1414141414141414,0.5182570219039917,0.519515872001648,0.9975768784641632,1.0024290073157744,0.00125885009765625,0.1414141414141414,52.08314550055618,7.365293303108955,6.506917435607747,0.6901467887805834,21,True,8.94427190999916,617.8275868122,87.58603560272604,checkpoint
100,14,knn,2210,901,4950,0.18202020202020203,0.5182570219039917,0.5157856941223145,1.0047913848907395,0.9952314630053675,0.002471327781677246,0.18202020202020203,210.6534861975909,38.34319011394533,16.820226145700108,0.3992776376535676,28,False,10.392304845413264,616.816426400328,112.62756860232912,checkpoint
100,14,knn,12210,901,4950,0.18202020202020203,0.5182570219039917,0.5157856941223145,1.0047913848907395,0.9952314630053675,0.002471327781677246,0.18202020202020203,210.6534861975909,38.34319011394533,16.820226145700108,0.3992776376535676,28,False,10.392304845413264,614.2330662056338,112.72664020652883,checkpoint
100,14,knn,22210,901,4950,0.18202020202020203,0.5182570219039917,0.5157856941223145,1.0047913848907395,0.9952314630053675,0.002471327781677246,0.18202020202020203,210.6534861975909,38.34319011394533,16.820226145700108,0.3992776376535676,28,False,10.392304845413264,617.1519305033144,113.08642969233915,checkpoint
100,14,knn,32210,901,4950,0.18202020202020203,0.5182570219039917,0.5157856941223145,1.0047913848907395,0.9952314630053675,0.002471327781677246,0.18202020202020203,210.6534861975909,38.34319011394533,16.820226145700108,0.3992776376535676,28,False,10.392304845413264,615.5286312918179,112.77053721132688,checkpoint
100,14,knn,42210,901,4950,0.18202020202020203,0.5182570219039917,0.5157856941223145,1.0047913848907395,0.9952314630053675,0.002471327781677246,0.18202020202020203,210.6534861975909,38.34319011394533,16.820226145700108,0.3992776376535676,28,False,10.392304845413264,615.7335956930183,112.81396710546687,checkpoint
100,28,random_regular,2890,1400,4950,0.2828282828282828,0.5182570219039917,0.5182899236679077,0.999936518611662,1.0000634854184804,3.2901763916015625e-05,0.2828282828282828,15.470707070707064,4.375553514947453,8.47660346550844,0.6972641619461272,28,True,10.392304845413264,616.5720933058765,173.05122659890912,checkpoint
100,28,random_regular,12890,1400,4950,0.2828282828282828,0.5182570219039917,0.5184042453765869,0.9997160064295224,1.0002840742457368,0.00014722347259521484,0.2828282828282828,15.84213564213563,4.480604019997956,8.599838813120591,0.6928628995314075,28,True,10.392304845413264,617.405100306496,173.78414259874262,checkpoint
100,28,random_regular,22890,1400,4950,0.2828282828282828,0.5182570219039917,0.5183799266815186,0.9997629059861294,1.000237150240773,0.00012290477752685547,0.2828282828282828,15.662265512265511,4.42973166003469,8.43209312665456,0.6988538169051943,28,True,10.392304845413264,617.3976482939906,173.2383243041113,checkpoint
100,28,random_regular,32890,1400,4950,0.2828282828282828,0.5182570219039917,0.5184723734855652,0.9995846421283245,1.0004155304655253,0.00021535158157348633,0.2828282828282828,16.445260295260294,4.651184729972608,8.464882726433359,0.6976827597702372,28,True,10.392304845413264,617.3799303011037,173.34560800809413,checkpoint
100,28,random_regular,42890,1400,4950,0.2828282828282828,0.5182570219039917,0.5182346105575562,1.0000432455609467,0.999956756309151,2.2411346435546875e-05,0.2828282828282828,17.181313131313132,4.85936128966432,8.11840096958282,0.710057108229185,28,True,10.392304845413264,616.325820190832,172.5220339896623,checkpoint
100,28,bernoulli,3688,1412,4950,0.28525252525252526,0.5182570219039917,0.5192586779594421,0.9980709883186032,1.0019327399593556,0.0010016560554504395,0.28525252525252526,16.92375957375957,4.827545155181517,8.356276589486749,0.7800979844871908,38,True,12.165525060596439,618.2657421915792,174.92032339796424,checkpoint
100,28,bernoulli,13688,1415,4950,0.28585858585858587,0.5182570219039917,0.5179688930511475,1.0005562667115915,0.9994440425490315,0.0002881288528442383,0.28585858585858587,18.061980403109434,5.163172175838353,8.360471388940802,0.7856289387451076,39,True,12.328828005937952,618.9558758982457,175.8517184003722,checkpoint
100,28,bernoulli,23688,1431,4950,0.28909090909090907,0.5182570219039917,0.5161800980567932,1.0040236418548822,0.9959924829584205,0.0020769238471984863,0.28909090909090907,17.996603396603394,5.202654436472617,8.498269534174488,0.7820956529698849,39,True,12.328828005937952,619.0523646946531,177.85568108665757,checkpoint
100,28,bernoulli,33688,1410,4950,0.28484848484848485,0.5182570219039917,0.5173633098602295,1.001727436071962,0.9982755428175795,0.000893712043762207,0.28484848484848485,19.088666888666886,5.437377841014204,8.271878969888949,0.8030505007169297,42,True,12.806248474865697,619.6881251933519,175.55291800526902,checkpoint
100,28,bernoulli,43688,1391,4950,0.281010101010101,0.5182570219039917,0.5169484615325928,1.0025313168889591,0.9974750744976084,0.0013085603713989258,0.281010101010101,19.414163614163616,5.455576078242745,8.223232419772426,0.7891478866725019,39,True,12.328828005937952,617.8306060028262,172.48659529723227,checkpoint
100,28,uniform,3809,1400,4950,0.2828282828282828,0.5182570219039917,0.5172269940376282,1.0019914425933627,0.9980125153681867,0.0010300278663635254,0.2828282828282828,18.506371406371404,5.234125246246458,8.361801161264085,0.7855948420188696,39,True,12.328828005937952,617.3444525105879,173.27299399184994,checkpoint
100,28,uniform,13809,1400,4950,0.2828282828282828,0.5182570219039917,0.5213519334793091,0.9940636806414755,1.005971769690543,0.003094911575317383,0.2828282828282828,17.458630258630254,4.937794416582294,8.06764253311893,0.7983089366720267,40,True,12.489995996796797,617.0408224978019,173.40234949369915,checkpoint
100,28,uniform,23809,1400,4950,0.2828282828282828,0.5182570219039917,0.520013153553009,0.9966229091763958,1.0033885342113948,0.001756131649017334,0.2828282828282828,18.177922077922076,5.141230486685032,8.337965258730193,0.7966349936895075,41,True,12.649110640673518,617.9538959870115,173.58803160022944,checkpoint
100,28,uniform,33809,1400,4950,0.2828282828282828,0.5182570219039917,0.5197569131851196,0.9971142446726943,1.0028941070120334,0.0014998912811279297,0.2828282828282828,17.51558958091575,4.953904123895364,8.179892781543904,0.8140933458740022,44,True,13.114877048604,617.2428481106181,173.49920509732328,checkpoint
100,28,uniform,43809,1400,4950,0.2828282828282828,0.5182570219039917,0.518028736114502,1.0004406817104434,0.9995595124043837,0.0002282857894897461,0.2828282828282828,16.863708513708513,4.769533721048872,8.305591889161553,0.7923602027709612,40,True,12.489995996796797,617.4721796996891,173.69044139049947,checkpoint
100,28,knn,3610,1797,4950,0.36303030303030304,0.5182570219039917,0.516059160232544,1.0042589335502878,0.9957591280415784,0.002197861671447754,0.36303030303030304,43.04668689249545,15.627251787033197,27.623344549454654,0.48845658241750645,54,False,14.560219778561036,616.0723800072446,221.70160430832766,checkpoint
100,28,knn,13610,1797,4950,0.36303030303030304,0.5182570219039917,0.516059160232544,1.0042589335502878,0.9957591280415784,0.002197861671447754,0.36303030303030304,43.04668689249545,15.627251787033197,27.623344549454654,0.48845658241750645,54,False,14.560219778561036,617.9465496097691,221.6141562035773,checkpoint
100,28,knn,23610,1797,4950,0.36303030303030304,0.5182570219039917,0.516059160232544,1.0042589335502878,0.9957591280415784,0.002197861671447754,0.36303030303030304,43.04668689249545,15.627251787033197,27.623344549454654,0.48845658241750645,54,False,14.560219778561036,616.4373753010295,221.96873330976814,checkpoint
100,28,knn,33610,1797,4950,0.36303030303030304,0.5182570219039917,0.516059160232544,1.0042589335502878,0.9957591280415784,0.002197861671447754,0.36303030303030304,43.04668689249545,15.627251787033197,27.623344549454654,0.48845658241750645,54,False,14.560219778561036,618.465998407919,223.00699490006082,checkpoint
100,28,knn,43610,1797,4950,0.36303030303030304,0.5182570219039917,0.516059160232544,1.0042589335502878,0.9957591280415784,0.002197861671447754,0.36303030303030304,43.04668689249545,15.627251787033197,27.623344549454654,0.48845658241750645,54,False,14.560219778561036,618.0097606964409,222.5615996052511,checkpoint
