iter,seed,n_agents,estimator,p,snd_t,snd_des,reward_mean,metric_time_ms,scaling_ratio_mean,applied_snd,out_loc_norm_mean,iter_time_ms
103,0,50,full,1.0,7.8074750900268555,0.15000000596046448,0.3492499887943268,19.19107135316288,0.019112728874164597,0.14922215458747712,3.789497272800025e-07,52588.40782602783
104,0,50,full,1.0,7.757174968719482,0.15000000596046448,0.34441667795181274,18.964867359803367,0.019318018281073483,0.1498532478552086,1.8985632186961387e-07,52515.858837985434
105,0,50,full,1.0,7.990099906921387,0.15000000596046448,0.3605833351612091,18.924021173734218,0.019022969239287906,0.1519954247482027,1.1260364506217982e-07,52524.80545104481
106,0,50,full,1.0,8.042543411254883,0.15000000596046448,0.34308332204818726,18.635958385291612,0.018730786215100024,0.1506431612618765,2.998546981224658e-07,52447.955182986334
107,0,50,full,1.0,8.08165454864502,0.15000000596046448,0.36391666531562805,18.615748039533006,0.018621211078155925,0.15049019521105786,7.056628734516236e-07,52436.35825405363
108,0,50,full,1.0,8.048672676086426,0.15000000596046448,0.34724998474121094,18.6918970857126,0.018619150965026133,0.14985945162413405,2.952042786943223e-07,52576.64601795841
109,0,50,full,1.0,8.126494407653809,0.15000000596046448,0.34424999356269836,18.953960818773204,0.018545884770099764,0.15071302886920768,1.3923286578820392e-07,52547.29728901293
110,0,50,full,1.0,8.226632118225098,0.15000000596046448,0.35899999737739563,19.512850358754534,0.018353947534881256,0.1509911742866725,1.1598721136462797e-07,52667.13695798535
111,0,50,full,1.0,8.309575080871582,0.15000000596046448,0.3569166660308838,18.987000327022677,0.018146362776557606,0.15078856393653872,1.7047098853516394e-07,52531.17880993523
112,0,50,full,1.0,8.317815780639648,0.15000000596046448,0.35333332419395447,18.68047620885557,0.018060398260476413,0.15022306565562757,1.792422482882472e-07,52447.228512959555
113,0,50,full,1.0,8.50146770477295,0.15000000596046448,0.35733333230018616,18.68104254913137,0.017836873736922387,0.15163960602855847,2.0503205276459317e-07,52605.44350405689
114,0,50,full,1.0,8.571379661560059,0.15000000596046448,0.34833332896232605,19.264055392704904,0.01759281164656083,0.15079466793698842,2.047279912676248e-07,52621.247056056745
115,0,50,full,1.0,8.820894241333008,0.15000000596046448,0.3604166805744171,19.22724713631733,0.017233546685289453,0.1520152927140133,1.348354947791105e-07,52585.31737700105
116,0,50,full,1.0,8.886725425720215,0.15000000596046448,0.3502500057220459,19.216511777981562,0.01695333233586064,0.15065960951977742,3.492122095691583e-07,52584.388177026995
117,0,50,full,1.0,8.984745025634766,0.15000000596046448,0.35350000858306885,18.907870306995594,0.01678856452582059,0.15084097161091484,1.4300656538956958e-07,52506.2712529907
118,0,50,full,1.0,8.931135177612305,0.15000000596046448,0.35766667127609253,18.635002729327727,0.01678784612428259,0.14993452307692262,7.325657367878651e-07,52427.18924896326
119,0,50,full,1.0,9.023965835571289,0.15000000596046448,0.36241665482521057,18.649346713425107,0.01672052205712707,0.15088541979643083,1.667841889485544e-07,52464.783294009976
120,0,50,full,1.0,9.062446594238281,0.15000000596046448,0.35741665959358215,19.58237857669937,0.016602552654566588,0.1504597467600387,3.6125070884068185e-07,52687.519407016225
121,0,50,full,1.0,9.068065643310547,0.15000000596046448,0.35066667199134827,18.95171141088078,0.01657472146606004,0.15030066227382086,4.0721401478964007e-07,52521.148498984985
122,0,50,full,1.0,9.187251091003418,0.15000000596046448,0.35225000977516174,18.662304197938216,0.016422830908386796,0.15088067118044124,1.733491952492793e-07,52441.119080991484
123,0,50,full,1.0,9.181268692016602,0.15000000596046448,0.3463333249092102,18.674942561752957,0.01634237680722166,0.15004375253328245,3.2770232011931137e-07,52562.38149292767
124,0,50,full,1.0,9.22683334350586,0.15000000596046448,0.3476666510105133,18.92906580448013,0.016308048691738537,0.15047164743645025,3.4165721338823644e-07,52538.3148699766
125,0,50,full,1.0,9.307110786437988,0.15000000596046448,0.35366666316986084,19.226151420648588,0.016181718585667786,0.15060504759177273,3.8744424344002347e-07,52588.5461170692
126,0,50,full,1.0,9.014384269714355,0.15000000596046448,0.343916654586792,18.94512844737619,0.01646457451775118,0.14841800154035606,1.5769077537793927e-06,52515.24136704393
127,0,50,full,1.0,8.99696159362793,0.15000000596046448,0.3389166593551636,18.932398353893035,0.01669037777378603,0.15016268781389414,1.8640495733963976e-07,52510.19957603421
128,0,50,full,1.0,9.118245124816895,0.15000000596046448,0.3464166522026062,18.65516939735109,0.01655938314894835,0.15099251466787333,3.9109556200645343e-07,52442.68782099243
129,0,50,full,1.0,9.166112899780273,0.15000000596046448,0.35116666555404663,18.621812504716218,0.016405279134158735,0.15037264069610853,3.738814358884897e-07,52429.032676969655
130,0,50,full,1.0,9.056782722473145,0.15000000596046448,0.343833327293396,18.801299521820276,0.016484445202405804,0.1492960384987042,3.266464060717548e-07,52641.93363999948
131,0,50,full,1.0,9.003079414367676,0.15000000596046448,0.34158334136009216,19.303735087332488,0.016633603183759584,0.14975365041046654,5.943631200511635e-07,52621.831406024285
132,0,50,full,1.0,8.863274574279785,0.15000000596046448,0.3423333466053009,19.03850755792249,0.016846127449362366,0.14931185309701023,1.147766087446674e-06,52552.2023079684
133,0,50,full,1.0,8.838997840881348,0.15000000596046448,0.3420833349227905,18.671316099870538,0.016969088223521358,0.14998973416943037,4.44283561157127e-07,52430.36985397339
134,0,50,full,1.0,8.929707527160645,0.15000000596046448,0.3407500088214874,18.64470619906637,0.016880053592224917,0.1507339416213659,4.1565331030226475e-07,52434.67866699211
135,0,50,full,1.0,8.931427955627441,0.15000000596046448,0.3460833430290222,18.733657682659448,0.016828333972780794,0.15030105249112938,3.571256813499017e-07,52628.400131943636
136,0,50,full,1.0,9.003116607666016,0.15000000596046448,0.33816665410995483,19.217504900276523,0.016735617388729696,0.15067271485201647,3.882735027518594e-07,52588.77624000888
137,0,50,full,1.0,9.131271362304688,0.15000000596046448,0.35241666436195374,18.941394405232536,0.016543050876094235,0.15105908671002877,4.394582767283147e-07,52511.17317797616
138,0,50,full,1.0,9.099411010742188,0.15000000596046448,0.34691667556762695,18.663640333236092,0.016481762020676225,0.14997432680737366,4.1216702034266406e-07,52443.13686294481
139,0,50,full,1.0,9.234563827514648,0.15000000596046448,0.3555833399295807,18.663514464558965,0.016369393212651764,0.1511642064399178,2.8605823750901303e-07,52445.66160696559
140,0,50,full,1.0,9.30025577545166,0.15000000596046448,0.3488333225250244,18.79615575135513,0.016194876179926924,0.1506164907250899,3.040674260922237e-07,52645.97030298319
141,0,50,full,1.0,9.438034057617188,0.15000000596046448,0.3567500114440918,19.347725693067467,0.0160092954972276,0.15109627614129156,3.96416425545525e-07,52660.57580302004
142,0,50,full,1.0,9.388984680175781,0.15000000596046448,0.3555833399295807,19.318500256890225,0.015951249396635427,0.1497660362146732,5.133408485846758e-07,52625.42109808419
143,0,50,full,1.0,9.450247764587402,0.15000000596046448,0.35591667890548706,19.255843181249308,0.01593511747541251,0.15059080830045474,2.465288282618819e-07,52595.82931804471
144,0,50,full,1.0,9.336748123168945,0.15000000596046448,0.34325000643730164,18.908508616085683,0.016010251592982697,0.1494836865122438,3.7116017077894243e-07,52525.24034003727
145,0,50,full,1.0,9.420658111572266,0.15000000596046448,0.35850000381469727,18.614977927171385,0.016005907628547263,0.15078618353395018,2.9713091153277455e-07,52439.97348402627
146,0,50,full,1.0,9.459299087524414,0.15000000596046448,0.35741665959358215,18.9695394378052,0.015916205135484536,0.15055614471494028,1.0976735861195013e-06,52567.027440993115
147,0,50,full,1.0,9.389239311218262,0.15000000596046448,0.34833332896232605,19.57085857047113,0.015946495381218416,0.1497254613094964,7.268676228417487e-07,52708.79260299262
148,0,50,full,1.0,9.363265991210938,0.15000000596046448,0.35100001096725464,18.624734004993957,0.016019203865693676,0.14999206676192436,5.680487083447326e-07,52441.434083972126
149,0,50,full,1.0,9.466593742370605,0.15000000596046448,0.3580833375453949,18.667635146131808,0.015937495755928534,0.15087379759213115,3.4357056191970093e-07,52451.0675430065
150,0,50,full,1.0,9.461103439331055,0.15000000596046448,0.3543333411216736,18.740932000111098,0.015863462854866627,0.1500858629758791,2.6898996097202144e-07,52649.034517933615
151,0,50,full,1.0,9.479999542236328,0.15000000596046448,0.359333336353302,19.24371124478057,0.01585288059518293,0.15028530078546135,5.115699002123653e-07,52626.12962897401
152,0,50,full,1.0,9.434903144836426,0.15000000596046448,0.34558331966400146,19.25713660635261,0.015884222035054806,0.14986609643181864,6.020610785094925e-07,52597.67627296969
153,0,50,full,1.0,9.494270324707031,0.15000000596046448,0.3454166650772095,19.281997834332287,0.015873663320585533,0.1507088506090257,4.005868189752941e-07,52610.76737707481
154,0,50,full,1.0,9.573312759399414,0.15000000596046448,0.34566667675971985,18.904838999905795,0.015747273182151494,0.15075357128043912,4.486304038190762e-07,52505.995152983814
155,0,50,full,1.0,9.618630409240723,0.15000000596046448,0.35225000977516174,18.720956329101075,0.015653550438582898,0.1505657162611369,8.12260843106203e-07,52460.13985807076
156,0,50,full,1.0,9.725493431091309,0.15000000596046448,0.35091665387153625,19.024010140586782,0.015509747017036985,0.15083994273208123,3.8040062738294486e-07,52571.261993958615
157,0,50,full,1.0,9.612997055053711,0.15000000596046448,0.34191668033599854,19.607500229634482,0.015563685688431616,0.1496136646886747,1.5388988978665347e-06,52700.68767806515
158,0,50,full,1.0,9.7357759475708,0.15000000596046448,0.3590833246707916,18.690875936213327,0.015504850561006202,0.15095175116252382,4.821974762855327e-07,52448.18315899465
159,0,50,full,1.0,9.671590805053711,0.15000000596046448,0.3551666736602783,18.677076510653865,0.015488866340644933,0.14980197728088746,7.295989893426243e-07,52442.007695906796
160,0,50,full,1.0,9.681010246276855,0.15000000596046448,0.3555833399295807,18.432756692291825,0.015512200086205094,0.15017376797684823,4.014083379038985e-07,52476.49883793201
161,0,50,full,1.0,9.7035493850708,0.15000000596046448,0.35366666316986084,18.92829890302555,0.01549384271794999,0.15034526797814732,4.640541060883539e-07,52470.32041091006
162,0,50,full,1.0,9.643224716186523,0.15000000596046448,0.3408333361148834,18.857635758575743,0.015542183578428294,0.14987676882700804,4.1143183116892706e-07,52416.576642077416
163,0,50,full,1.0,9.696752548217773,0.15000000596046448,0.3462499976158142,18.89474810946181,0.015526031806237168,0.15055208848084045,7.446264659818182e-07,52414.988500997424
